JobTitle,JobPostingURL,Locations,CompanyName,CompanyTagline,CompanyFounded,EmployeeCount,AboutCompany,Skills,Job ID
Staff Software Engineer,https://www.instahyre.com/job-314770-staff-software-engineer-at-narvar-bangalore/,Bangalore,Narvar,Simplify the everyday lives of consumers,2012.0,200,"Narvar helps retailers champion their customers at every step of the journey specializing in Pre-purchase delivery prediction, branded package tracking, seamless returns and exchanges, in-store experiences, etc. ","Python, PyTorch, TensorFlow, Deployment, Machine Learning",314770
Senior Software Engineer - Backend,https://www.instahyre.com/job-301666-senior-software-engineer-backend-at-fermat-bangalore/,Bangalore,FERMAT,The customer journey optimization platform,2021.0,10,"FERMAT is a content-native e-commerce platform helping brands enhance influencer impact, boost brand sales, and attract end-users through efficient conversions and customer acquisition leveraging valuable insights. ","Golang, Python, Java",301666
Engineering Manager,https://www.instahyre.com/job-328319-engineering-manager-at-idfy-mumbai/,Mumbai,IDfy,People decisions made simple,2011.0,200,"IDfy leverages technology and analytics to enable people to establish trust in everyday interaction - be it jobs, dating or even renting a home in a new city. Founded by ISB alumni with decades of experience, IDfy has raised $3.5 million from VCs.","AWS, Java, Golang",328319
Business Development Manager - DevOps & Cloud,https://www.instahyre.com/job-327444-business-development-manager-devops-cloud-at-squareops-gurgaon/,Gurgaon,SquareOps,DevOps and cloud infrastructure services,2019.0,10,"SquareOps caters to complex IT infrastructure and implementation of DevOps ideology with expertise in Cloud Infrastructure, Amazon Web Services, Google Cloud Platform, etc. ",Sales,327444
Full Stack Engineer,https://www.instahyre.com/job-327115-full-stack-engineer-at-gigaml-work-from-home/,Work From Home,GigaML,On premise secure LLM for enterprises,2023.0,1,"GigaML is an AI-powered API compatibility platform for B2C Companies that fine-tunes and deploys custom large language models in an open-source environment, showcasing the benefits of tailored models. ","React.js, Python, Django, AWS, Data Structures",327115
Frontend Developer - Angular.Js,https://www.instahyre.com/job-319496-frontend-developer-angularjs-at-sentra-bangalore/,Bangalore,sentra.world,Technology platform powering ESG for industrial businesses,2023.0,1,"Sentra World is a technology platform that uses cutting-edge climate technology to decarbonize businesses by enabling them to meet ESG compliance, access new markets, and reduce costs. ","Angular, TypeScript, CSS, HTML",319496
Sr. Developer (MEAN Stack),https://www.instahyre.com/job-329499-sr-developer-mean-stack-at-epam-systems-hyderabad/,Hyderabad,EPAM Systems,Software Product Development Services,1993.0,1000,"US based EPAM Systems is a leading global product development and digital platform engineering services company. With a presence around the world, it has ranked #12 in FORBES 25 Fastest Growing Public Tech Companies.","Java, JavaScript, Angular, Node.js, Spring",329499
Customer Support Executive,https://www.instahyre.com/job-276624-customer-support-executive-at-whats-up-wellness-gurgaon/,Gurgaon,What's Up Wellness,Making wellness fun and frictionless for our users,2020.0,10,"What's Up Wellness is a new-age wellness brand featured on Sharktank India, It offers a range of innovative health gummies for men, women, and kids for sleep, stress, and beauty, and is expanding. ","Customer Interaction, Customer Relationship, Customer Service",276624
Sr. Data Scientist,https://www.instahyre.com/job-307638-sr-data-scientist-at-beem-2-work-from-home/,Work From Home,Beem,AI-first fin-tech platform,2020.0,50,Beem is a tech-based financial services company providing an AI-first fin-tech platform that allows individuals to seamlessly access affordable financial services like personal credit via its iOS and Android apps. ,"Data Mining, Machine Learning, Python, Scikit-learn",307638
Academic Counsellor,https://www.instahyre.com/job-329371-academic-counsellor-at-unext-learning-bangalore/,Bangalore,UNext Learning,A next generation education for a next level of you,2020.0,500,"UNext is an online learning organization focused on the higher education ecosystem delivering online degrees, professional online programs, and digital assessments. ","Sales, Business Development, Corporate Sales",329371
Data Engineer,https://www.instahyre.com/job-319500-data-engineer-at-sentra-bangalore/,Bangalore,sentra.world,Technology platform powering ESG for industrial businesses,2023.0,1,"Sentra World is a technology platform that uses cutting-edge climate technology to decarbonize businesses by enabling them to meet ESG compliance, access new markets, and reduce costs. ","Azure, Hadoop, Spark",319500
Senior Backend Engineer (Python),https://www.instahyre.com/job-318434-senior-backend-engineer-python-at-impact-analytics-bangalore/,Bangalore,Impact Analytics,Blending the Science & Art of AI,2015.0,50,"Impact Analytics helps clients by providing solutions of Price Optimization, Marketing Analytics, Omnichannel Solutions, Personalization, Buying Optimization, CRM, Churn Reduction, Campaign Management, etc. ","Python, Data Structures, Flask, Django, Algorithms",318434
Java Developer,https://www.instahyre.com/job-327854-java-developer-at-nouveau-labs-bangalore-hyderabad/,"Bangalore,Hyderabad",Nouveau Labs,Most reliable product innovation lab,2017.0,50,"Nouveau Labs is an IT & Services organization that provides services related to Data Warehousing, Security, Unified Communications, and Multimedia Communications, etc. ","Java, Spring",327854
Backend Lead,https://www.instahyre.com/job-322790-backend-lead-at-lightup-data-bangalore/,Bangalore,Lightup Data,A no-code enterprise data quality platform,2019.0,10,"Lightup is a no-code data quality platform involved in quality checks, monitoring, and AI-driven anomaly detection alerts to enable enterprises to achieve 100% data quality coverage 10x faster than legacy tools. ","Python, Django, Data Structures, Kubernetes, Terraform",322790
Business Analyst,https://www.instahyre.com/job-329311-business-analyst-at-wint-wealth-bangalore/,Bangalore,Wint Wealth,Invest in high return debt assets,2020.0,50,Wint Wealth is an investment products introducer and financial service providing platform for retail investors to invest in assets that give higher than fixed deposit returns but are less risky than equities. ,"Data Analysis, SQL, Python, Microsoft Excel, Power BI",329311
Java Developer,https://www.instahyre.com/job-320789-java-developer-at-neurowyzr-work-from-home/,Work From Home,Neurowyzr,"Healthy brains, happier lives for everyone",2019.0,10,"Neurowyzr is an AI-based gamified digital assessment and omni platform enabling early detection, diagnosis, therapy, monitoring, and prevention of brain health to enhance the mental and physical health of employees","Java, Spring Boot, Healthcare",320789
Business Development Executive,https://www.instahyre.com/job-234552-business-development-executive-at-opengrowth-delhi-gurgaon-noida/,"Delhi,Gurgaon,Noida",OpenGrowth,Leadership for all,2018.0,1,"OpenGrowth is a venture incubation and holding company, helping entrepreneurs and SMEs. They cater opportunities in new media, education, social impact as well as AI-powered GRC, CRM and hub technologies. ","Business Development, Corporate Sales, Direct Sales, International Sales, Sales",234552
Senior Frontend Developer,https://www.instahyre.com/job-329209-senior-frontend-developer-at-nielsen-bangalore/,Bangalore,Nielsen,"What people watch, listen to and buy",1923.0,1000,"Nielsen is a global IT & Services company that offers measurement and data analytics related solutions of consumers & markets worldwide. It specializes in TV, Radio, CPG & Retail, Books & DVDs, etc.","React.js, Redux, API Testing, JavaScript, TypeScript",329209
Java Spring Boot With React.js,https://www.instahyre.com/job-323653-java-spring-boot-with-reactjs-at-tata-consultancy-services-pune/,Pune,Tata Consultancy Services,Experience certainty,1968.0,1000,"TCS is a global level IT firm helping clients with Analytics, Automation & AI, Cloud Apps & Infra, Cognitive Business, Consulting, Cyber Security, Enterprise Applications, IoT, Quality Engineering, etc. ","Java, Spring Boot, React.js",323653
Senior Software Engineer (Java),https://www.instahyre.com/job-309770-senior-software-engineer-java-at-makemytrip-gurgaon/,Gurgaon,MakeMyTrip,Dil to roaming hai,2000.0,1000,"Founded in 2000, MakeMyTrip pioneered the online travel industry in India. Launched its U.S. IPO in 2010 as only the fourth Indian company to do so since 1999. Currently it is building lots of new products and has also acquired several startups recently to fuel growth.","Java, Hibernate, Spring",309770
Product Marketer,https://www.instahyre.com/job-329530-product-marketer-at-liven-chennai/,Chennai,Liven,Liven is a full-stack growth and customer engagement platform,2015.0,50,"Liven is a hospitality tech platform providing supply chain management, inventory to POS, payment, and more solutions to enhance growth for various sectors including hospitality, QSR, franchisees, hotels, and pubs. ","Content Marketing, Digital Marketing, Google Ads, SEM, SEO",329530
DevOps Engineer,https://www.instahyre.com/job-329464-devops-engineer-at-cashkaro-chennai/,Chennai,CashKaro.com,India's No.1 Cashback Website,2012.0,50,"Cashkaro.com is a cashback & coupons website which enables customers to compare prices, earn extra cashback and get free coupons across 1000+ e-commerce sites like Flipkart, Amazon, Myntra, etc.","CI - CD, DevOps, Azure, Databricks, Azure Data Factory",329464
Fullstack Engineer,https://www.instahyre.com/job-250489-fullstack-engineer-at-fincobox-work-from-home/,Work From Home,Fincobox,Unlocking growth capital for businesses,2021.0,10,"Fincobox is a fintech company that helps to unlock the growth capital for businesses from various industry domains by offering solutions for invoice financing, salary tracking, revenue, and inventory-based finance. ","JavaScript, React.js, Node.js, CSS, HTML",250489
